Nume_Sala,Email_Sala,Cladire,Optiune_Delegat,PublishedCalendarUrl,PublishedICalUrl
UTCN - IIRMP Muncii 103-105 - Sala B106,utcn_room_iirmp_munc_b106@campus.utcluj.ro,UTCN MUNCII CLUJ,FALSE,https://outlook.office365.com/owa/calendar/742030df9a1145f79f246266d16aaa19@campus.utcluj.ro/33e837f8bfb946d7bdb0c23a9e9784438094491037190444825/calendar.html,https://outlook.office365.com/owa/calendar/742030df9a1145f79f246266d16aaa19@campus.utcluj.ro/33e837f8bfb946d7bdb0c23a9e9784438094491037190444825/calendar.ics
UTCN - ARMM Muncii 103-105 - Sala A13,utcn_room_armm_munc_a13@campus.utcluj.ro,UTCN MUNCII CLUJ,FALSE,https://outlook.office365.com/owa/calendar/455dbe559be940dc8c4b0bc947e5e9cb@campus.utcluj.ro/474cf801e6af4da288e9771d7010dc4f16360615254874367374/calendar.html,https://outlook.office365.com/owa/calendar/455dbe559be940dc8c4b0bc947e5e9cb@campus.utcluj.ro/474cf801e6af4da288e9771d7010dc4f16360615254874367374/calendar.ics
UTCN - IIRMP Muncii 103-105 - Sala E07,utcn_room_iirmp_munc_e07@campus.utcluj.ro,UTCN MUNCII CLUJ,FALSE,https://outlook.office365.com/owa/calendar/8c56645debb6439190cf2002c35b607f@campus.utcluj.ro/77cfe4966bb142278591fa9c189308a110950812604967119849/calendar.html,https://outlook.office365.com/owa/calendar/8c56645debb6439190cf2002c35b607f@campus.utcluj.ro/77cfe4966bb142278591fa9c189308a110950812604967119849/calendar.ics
UTCN - IIRMP Muncii 103-105 - Sala C102,utcn_room_iirmp_munc_c102@campus.utcluj.ro,UTCN MUNCII CLUJ,FALSE,https://outlook.office365.com/owa/calendar/723c71913f5440d88557a91d760a3a8f@campus.utcluj.ro/ea86c7c8eb6e43ac98f8407665f04c9a11921888838287585885/calendar.html,https://outlook.office365.com/owa/calendar/723c71913f5440d88557a91d760a3a8f@campus.utcluj.ro/ea86c7c8eb6e43ac98f8407665f04c9a11921888838287585885/calendar.ics
UTCN - IMM Muncii 103-105 - Sala G10,utcn_room_imm_munc_g10@campus.utcluj.ro,UTCN MUNCII CLUJ,FALSE,https://outlook.office365.com/owa/calendar/9dc810a9f6eb4711a4c212237b0f3827@campus.utcluj.ro/7395956760d94c78bff5b90bfd6cd7ad13457112995751914361/calendar.html,https://outlook.office365.com/owa/calendar/9dc810a9f6eb4711a4c212237b0f3827@campus.utcluj.ro/7395956760d94c78bff5b90bfd6cd7ad13457112995751914361/calendar.ics
UTCN - IMM Muncii 103-105 - Sala E114,utcn_room_imm_munc_e114@campus.utcluj.ro,UTCN MUNCII CLUJ,FALSE,https://outlook.office365.com/owa/calendar/bbb83c66270a45ea96fcf73caa486597@campus.utcluj.ro/1193feef30e44c978d59d70a744cf4411523870210407175550/calendar.html,https://outlook.office365.com/owa/calendar/bbb83c66270a45ea96fcf73caa486597@campus.utcluj.ro/1193feef30e44c978d59d70a744cf4411523870210407175550/calendar.ics
UTCN - ARMM Muncii 103-105 - Sala C303,utcn_room_armm_munc_c303@campus.utcluj.ro,UTCN MUNCII CLUJ,FALSE,https://outlook.office365.com/owa/calendar/2d2d5b3da1504367a9cfa37e1434c576@campus.utcluj.ro/f3d60380a5334890967e69f61f5bd6b01504847312403637086/calendar.html,https://outlook.office365.com/owa/calendar/2d2d5b3da1504367a9cfa37e1434c576@campus.utcluj.ro/f3d60380a5334890967e69f61f5bd6b01504847312403637086/calendar.ics
UTCN - IIRMP Muncii 103-105 - Sala M310,utcn_room_iirmp_munc_m310@campus.utcluj.ro,UTCN MUNCII CLUJ,FALSE,https://outlook.office365.com/owa/calendar/1ccbaf0082d944249b35f9cf1f981f68@campus.utcluj.ro/ac05a87de03e4c4faea6e2bc4a938d1f15540254936049703717/calendar.html,https://outlook.office365.com/owa/calendar/1ccbaf0082d944249b35f9cf1f981f68@campus.utcluj.ro/ac05a87de03e4c4faea6e2bc4a938d1f15540254936049703717/calendar.ics
UTCN - ARMM Muncii 103-105 - Sala D01K,utcn_room_armm_munc_d01k@campus.utcluj.ro,UTCN MUNCII CLUJ,FALSE,https://outlook.office365.com/owa/calendar/8bbc3b13cd2545ac95b2ee9772a3b82e@campus.utcluj.ro/c2f6cc38a1da4501bdb275d5e7fdc3b014913443233045095865/calendar.html,https://outlook.office365.com/owa/calendar/8bbc3b13cd2545ac95b2ee9772a3b82e@campus.utcluj.ro/c2f6cc38a1da4501bdb275d5e7fdc3b014913443233045095865/calendar.ics
UTCN - Aula Centenar,utcn_room_aula_centenar@campus.utcluj.ro,UTCN MUNCII CLUJ,TRUE,http://outlook.office365.com/owa/calendar/ff71f5d4ef78484db82b7cd4e203aa97@campus.utcluj.ro/3b75cdd247414b89a255bd92026cbcc410810192519064393375/calendar.html,http://outlook.office365.com/owa/calendar/ff71f5d4ef78484db82b7cd4e203aa97@campus.utcluj.ro/3b75cdd247414b89a255bd92026cbcc410810192519064393375/calendar.ics
UTCN - CUNBM Sala Senatului,utcn_room_cunbm_senat@campus.utcluj.ro,UTCN RECTORAT CUNBM,FALSE,http://outlook.office365.com/owa/calendar/3eb52ce938624e7790ab81361f0ac3f1@campus.utcluj.ro/f2859edaf4ce476f97484247b77472122623979707452980535/calendar.html,http://outlook.office365.com/owa/calendar/3eb52ce938624e7790ab81361f0ac3f1@campus.utcluj.ro/f2859edaf4ce476f97484247b77472122623979707452980535/calendar.ics
UTCN - Aula Magna CUNBM,utcn_room_aula_magna@campus.utcluj.ro,UTCN RECTORAT CUNBM,TRUE,http://outlook.office365.com/owa/calendar/49fb6e315a3c4c17915b29835bad42ea@campus.utcluj.ro/0afef4a5189641deb4464f790f3465351672912736610294354/calendar.html,http://outlook.office365.com/owa/calendar/49fb6e315a3c4c17915b29835bad42ea@campus.utcluj.ro/0afef4a5189641deb4464f790f3465351672912736610294354/calendar.ics
UTCN - RECTORAT - Sala 115,utcn_room_rectorat_115@campus.utcluj.ro,UTCN RECTORAT,TRUE,http://outlook.office365.com/owa/calendar/d2c5d28f172d4394bc45de79551dae9f@campus.utcluj.ro/ff4feaecf1e64be4ac70921ba3c7e4813224001752777747891/calendar.html,http://outlook.office365.com/owa/calendar/d2c5d28f172d4394bc45de79551dae9f@campus.utcluj.ro/ff4feaecf1e64be4ac70921ba3c7e4813224001752777747891/calendar.ics
UTCN - RECTORAT - Sala 219,utcn_room_rectorat_219@campus.utcluj.ro,UTCN RECTORAT,FALSE,https://outlook.office365.com/owa/calendar/fc0ab40298e64caeaa14be996036a807@campus.utcluj.ro/dcf727857fe04d56b4ca8516d4b8ff2a16887609845941625406/calendar.html,https://outlook.office365.com/owa/calendar/fc0ab40298e64caeaa14be996036a807@campus.utcluj.ro/dcf727857fe04d56b4ca8516d4b8ff2a16887609845941625406/calendar.ics
UTCN - RECTORAT - Sala 211,utcn_room_rectorat_211@campus.utcluj.ro,UTCN RECTORAT,FALSE,http://outlook.office365.com/owa/calendar/05effa6a5a20475db5db039dc6e32bbc@campus.utcluj.ro/ffad23a3e4fa478b936b0459b14d71f76818501080686338516/calendar.html,http://outlook.office365.com/owa/calendar/05effa6a5a20475db5db039dc6e32bbc@campus.utcluj.ro/ffad23a3e4fa478b936b0459b14d71f76818501080686338516/calendar.ics
UTCN - RECTORAT - Sala 120,utcn_room_rectorat_120@campus.utcluj.ro,UTCN RECTORAT,FALSE,http://outlook.office365.com/owa/calendar/56216c3cbefa41c2aee3604169accaa2@campus.utcluj.ro/cdd100f4c5ca40718a14c399ce19bdc8334032730094602152/calendar.html,http://outlook.office365.com/owa/calendar/56216c3cbefa41c2aee3604169accaa2@campus.utcluj.ro/cdd100f4c5ca40718a14c399ce19bdc8334032730094602152/calendar.ics
UTCN - RECTORAT - Sala P23,utcn_room_rectorat_p23@campus.utcluj.ro,UTCN RECTORAT,FALSE,http://outlook.office365.com/owa/calendar/77857393c8934d239e4e26df70ccf49c@campus.utcluj.ro/bb71035b168c40069300bfffdba2ca5517879324408226661536/calendar.html,http://outlook.office365.com/owa/calendar/77857393c8934d239e4e26df70ccf49c@campus.utcluj.ro/bb71035b168c40069300bfffdba2ca5517879324408226661536/calendar.ics
UTCN - HUB UT - Sala 2-6,utcn_room_hub-ut_2-6@campus.utcluj.ro,UTCN HUB CLUJ,FALSE,https://outlook.office365.com/owa/calendar/02e0e4e5988541beb37d1d311021d591@campus.utcluj.ro/f165bdbe4cd8463aab29d6b2c6dde8811376436817678416584/calendar.html,https://outlook.office365.com/owa/calendar/02e0e4e5988541beb37d1d311021d591@campus.utcluj.ro/f165bdbe4cd8463aab29d6b2c6dde8811376436817678416584/calendar.ics
UTCN - HUB UT - Sala 2-4,utcn_room_hub-ut_2-4@campus.utcluj.ro,UTCN HUB CLUJ,FALSE,https://outlook.office365.com/owa/calendar/efb94cbd6ea54d76a7cb399cc79539ad@campus.utcluj.ro/e659f751f1de4a5cb86a5ae60ecbdb8d10134300954909195052/calendar.html,https://outlook.office365.com/owa/calendar/efb94cbd6ea54d76a7cb399cc79539ad@campus.utcluj.ro/e659f751f1de4a5cb86a5ae60ecbdb8d10134300954909195052/calendar.ics
UTCN - HUB UT - Sala 2-7,utcn_room_hub-ut_2-7@campus.utcluj.ro,UTCN HUB CLUJ,FALSE,https://outlook.office365.com/owa/calendar/c0ee2bbcd481408fb413a5762bedb22c@campus.utcluj.ro/287dec02b28645929ea88060b9e1f27517626717181307120504/calendar.html,https://outlook.office365.com/owa/calendar/c0ee2bbcd481408fb413a5762bedb22c@campus.utcluj.ro/287dec02b28645929ea88060b9e1f27517626717181307120504/calendar.ics
UTCN - HUB UT - Sala 2-5,utcn_room_hub-ut_2-5@campus.utcluj.ro,UTCN HUB CLUJ,FALSE,https://outlook.office365.com/owa/calendar/260f699a7e7741edb73e8d7a8c8dade6@campus.utcluj.ro/6b3866ef98ee4bfeacc36917abdd6efe18317677392087118261/calendar.html,https://outlook.office365.com/owa/calendar/260f699a7e7741edb73e8d7a8c8dade6@campus.utcluj.ro/6b3866ef98ee4bfeacc36917abdd6efe18317677392087118261/calendar.ics
UTCN - HUB UT - Sala 1-1,utcn_room_hub-ut_1-1@campus.utcluj.ro,UTCN HUB CLUJ,FALSE,https://outlook.office365.com/owa/calendar/0e3c1061ace94209820fe5b97ba430fb@campus.utcluj.ro/578a66b13684439596e7e6727bd83b1d3831380052953128501/calendar.html,https://outlook.office365.com/owa/calendar/0e3c1061ace94209820fe5b97ba430fb@campus.utcluj.ro/578a66b13684439596e7e6727bd83b1d3831380052953128501/calendar.ics
UTCN - BRD HUB,utcn_room_brd_hub-ut@campus.utcluj.ro,UTCN HUB CLUJ,TRUE,https://outlook.office365.com/owa/calendar/05aff2c7ffcc4387bd94806ad10bb84c@campus.utcluj.ro/eb562ba9edf64fb3b5cf121970264d8e16272913970701890711/calendar.html,https://outlook.office365.com/owa/calendar/05aff2c7ffcc4387bd94806ad10bb84c@campus.utcluj.ro/eb562ba9edf64fb3b5cf121970264d8e16272913970701890711/calendar.ics
UTCN - ROOM CONFERENCE 1 UTCN HUB,utcn_room_conf-1_hub-ut@campus.utcluj.ro,UTCN HUB CLUJ,TRUE,https://outlook.office365.com/owa/calendar/6df0b487dbed46adbb893b709e0aec6b@campus.utcluj.ro/d0583e2ff6ae4b7c821414fdbab614726486838255886964362/calendar.html,https://outlook.office365.com/owa/calendar/6df0b487dbed46adbb893b709e0aec6b@campus.utcluj.ro/d0583e2ff6ae4b7c821414fdbab614726486838255886964362/calendar.ics
UTCN - ROOM CONFERENCE 2 UTCN HUB,utcn_room_conf-2_hub-ut@campus.utcluj.ro,UTCN HUB CLUJ,TRUE,https://outlook.office365.com/owa/calendar/ea44e891bdc04f648df9449273c0765e@campus.utcluj.ro/43b69f62bd1d4734889620dc369d3879327021450492865205/calendar.html,https://outlook.office365.com/owa/calendar/ea44e891bdc04f648df9449273c0765e@campus.utcluj.ro/43b69f62bd1d4734889620dc369d3879327021450492865205/calendar.ics
UTCN - Aula UTCN HUB,utcn_room_aula_hub-ut@campus.utcluj.ro,UTCN HUB CLUJ,TRUE,https://outlook.office365.com/owa/calendar/9e52bd188dc9492398aa76a9623aa245@campus.utcluj.ro/11f8b9fb43e84ed3b6850dc84db423b16997328360830985704/calendar.html,https://outlook.office365.com/owa/calendar/9e52bd188dc9492398aa76a9623aa245@campus.utcluj.ro/11f8b9fb43e84ed3b6850dc84db423b16997328360830985704/calendar.ics
